ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,ALL,ALL,AML,AML,ALL,AML,AML,AML,AML,AML,AML,AML,ALL,ALL,ALL,ALL,ALL,ALL
0.634995567,-1.479057514,1.044020133,-0.412359517,-1.495135894,0.486874413,-0.86303896,1.355121958,-0.14542987,0.785160495,-0.293013729,-1.217079667,-0.293047435,-0.376950601,-2.357424522,0.645642317,-0.790835427,-0.082698353,-0.14830094,-1.719938059,-0.391196488,0.545524027,0.996650286,-1.172677848,-0.444889173,0.271871584,2.519100868,-0.269311464,-2.909264396,-1.308893362,0.06472459,0.168686387,0.682621505,0.349013585,1.921579375,-0.480179571,-0.593102591,-0.047030941,1.047480125,1.144125959,-0.749984361,0.222167159,-1.362972696,0.169988902,-0.185325152,0.299722448,-0.184494127,-0.446012828,1.185469897,0.303461533,0.299690666,-0.968102871,0.778260534,-0.455009561,0.973218101,1.218652278,0.802672951,1.646195164,0.860360273,0.013946017,-0.35696605,1.221090493,1.044850796,0.622059796,1.172528698,0.669217691,-0.305373474,-1.715204795,-1.296506183,0.173574258,-0.808737577,-0.214774834
1.126533238,-1.374457848,-0.475928994,0.70590317,0.353635588,-0.449326013,-0.157764595,0.750809155,-1.032566887,-0.605006737,-0.850441592,0.335851904,0.168025738,-0.245278122,0.129384854,0.625600711,-1.082548338,0.936069099,-0.080670723,0.010762803,-0.606932995,0.952016232,0.796107769,0.529069101,0.703218843,-0.014497637,0.118533512,0.369070786,-1.612987102,-0.634103286,0.372327009,0.073826402,-0.386195762,0.284851007,0.614159318,-0.700512504,-0.617541693,-1.421602424,0.534402087,1.904625331,-1.30785015,-4.348406141,-1.265467311,1.599384699,1.264439552,1.469264813,0.864265352,-1.444374892,-0.234460524,0.117354106,0.646504312,0.78961978,-0.870636331,-0.387123473,0.607620187,0.320763384,1.198853368,-0.381758753,0.153370126,-0.054264299,0.892504799,0.814364517,0.124192989,1.386916756,1.935902168,-1.408590484,-0.670651208,-1.208277865,-0.501212401,0.366532358,0.435025295,-0.950225137
0.888304322,1.439709706,-2.398017285,0.524715696,0.901245257,-2.428575992,-0.396119355,0.235643049,-0.625766309,-0.893645311,-0.132186892,0.104371324,1.503368934,-1.755100926,0.160006125,-0.115535575,1.042625167,-0.46340203,1.23904293,0.21270669,-0.706437062,0.303794535,-2.781177788,0.416411051,1.397376262,1.149401023,-1.158500675,-0.786937264,0.251804216,0.154289342,0.67031542,-1.284676481,-0.423342454,0.207069464,-0.788289778,-0.20149235,-0.693158349,-0.305981942,0.644667111,1.83548108,0.21586182,1.290450937,1.741167169,1.375840823,0.961135548,1.174060011,1.323193792,1.275206495,-1.156912771,0.060157717,-0.446717155,-0.680806454,-0.641428532,-0.436082537,-0.41870159,0.638183966,-0.209863232,-0.832719796,1.63073977,-0.207591599,-0.068890584,-0.592742222,-0.980230636,0.261674414,-0.679191392,-0.613689202,-1.482449325,0.560721261,0.731015378,-0.52126215,-0.240428946,0.026294136
0.690233224,-0.449964974,0.661032009,0.658184205,1.411582053,-0.142511098,0.172933818,-1.965219004,1.187594054,1.636851347,0.860028626,0.908241957,1.61625953,-0.305393346,1.100183045,-0.262442608,0.683787628,1.288024127,-0.161183093,0.14496881,1.672625993,-1.337876438,-0.085822403,0.959083057,-0.279212019,0.122585678,-0.933850337,0.309216073,0.219191938,-0.07795681,-0.493628889,-1.200961258,0.049651842,0.126503493,-0.401201492,-0.150678891,-0.37823017,-0.570645226,-2.196125926,-0.431660561,0.840781679,0.972092806,-0.206524536,-0.806419306,0.834319816,0.460934264,0.417000218,1.894599813,-0.678674827,-0.691993732,-0.256330224,-0.447204763,-1.151199245,0.542241764,0.121680572,-0.449577068,-0.102740858,-3.441293564,0.613851319,-0.416403859,-0.692383458,-0.790322443,-0.664156222,-0.061248065,-0.085678815,1.00753891,-1.130054386,2.323908561,0.876680392,-1.216321001,-1.91025198,-0.361049726
0.812233409,0.367900539,0.674249358,-0.240723875,1.271512405,0.179893145,0.271568208,0.081045327,0.499902237,-0.393689974,1.788305606,-0.818791694,0.964075233,-0.383744588,1.479837433,0.519993378,-0.427714875,-0.624584291,-1.096385526,1.246830432,1.159596819,0.686175938,0.93597257,1.317145549,-0.732747235,-0.246824624,-1.284297403,-0.417747246,0.34310813,-1.413074342,-1.312158819,-1.002391918,-1.786053947,-1.147793424,0.16071177,-1.627185243,-1.503632257,0.883129471,-1.304634165,-0.413635305,1.400568524,-1.35328011,-1.238963448,0.728491009,-0.01623348,1.438311624,0.417444166,1.626018244,-1.485852171,-0.575220461,-0.451479547,-0.766144073,0.299303835,-0.420366909,-1.146491409,0.370000909,0.296955347,-1.302074748,1.457632421,-0.122409171,-1.283971452,0.497793783,-0.703400289,2.147677592,-1.116088873,1.018034071,0.510847356,1.442241767,1.243894918,-0.324592386,-0.171241797,0.117218549
0.456289251,-0.042873808,0.490766268,0.028193047,-0.659079542,-1.7162921,0.737661789,-0.567787749,-0.312018471,0.159760254,-0.417157291,-1.40893802,-0.853343669,-0.39387656,-0.879901562,-1.155735927,-0.358551649,-0.08489308,-0.59939617,-1.271491059,-0.94898126,0.548075208,0.055088334,-0.162575237,0.105222037,0.559578491,1.076654192,0.141097989,3.092940114,-0.096569071,0.267284316,1.141117766,0.766378025,0.296088893,0.541814641,0.165390457,1.407006793,0.95194971,0.311321101,0.839960818,-1.049958642,1.208791598,0.300389948,-0.762222634,-0.437680137,-0.549009298,-1.929228777,-0.532534892,0.918065502,-0.624099106,1.056805322,-0.218356605,-0.070732466,-0.629082474,-0.070646319,0.611466128,-1.04762571,1.270431035,-0.643871178,-0.304560589,0.309932662,-1.182165738,-0.365017038,0.324130943,-0.243328074,4.64481093,-0.390626065,-0.498718544,-0.270094715,-1.464642466,-0.198943735,0.628143864
0.836298861,-0.923439351,-1.047866164,-0.008196096,-0.755696068,-1.077964975,-1.264519939,0.076986792,-1.376736086,0.007691162,-1.143652543,-0.376485707,0.064056262,0.726255101,-0.000574056,0.008038531,-1.000973545,1.27838663,-0.15990457,-1.169798557,-0.888214241,-0.548474533,-0.099953878,-0.88276389,-0.6370449,1.028231258,0.09485288,-0.640746472,-0.551939647,1.327733171,-1.123968345,-0.547348484,0.532592485,0.316824112,0.088517927,2.125396421,0.170970752,-1.215140496,0.201447303,0.462305703,-0.981010337,-1.14705882,1.31926472,-0.922637179,-0.359079713,0.019681137,0.43653652,0.958071243,-0.77611804,0.377239334,-1.122076255,1.680479504,-1.401542855,1.932040244,-0.351930871,0.650974705,-0.037075272,1.501683854,0.178954138,1.575942779,-1.108140542,2.975594726,2.455247331,0.222923046,-1.01387092,-0.853259697,0.155175376,-0.464589587,1.481724781,-0.351676027,0.372356487,0.690993385
-0.965454512,5.578333724,0.080060152,-0.863008966,1.641390666,-0.524388448,-0.812610374,-0.808610439,-0.14776536,0.398704936,-0.625873805,-0.167449706,-0.774528065,-0.72661695,-0.81712661,-0.852410345,0.342875996,1.104382052,-0.553837803,-0.422591472,-0.231229152,-0.362448082,-0.512995809,-0.640010913,-0.572909898,-0.630997683,0.879639849,0.684692034,-0.266464657,0.758121116,-0.5954623,-0.945707866,0.786178233,2.145514467,0.222123893,-0.460230764,1.003643265,0.324275282,-0.588934409,0.899547905,0.461097343,1.448126939,0.40750355,-0.284411578,-0.264533186,-0.215002791,0.269766286,-1.000254663,-0.746147131,1.403387928,-0.592539076,-0.121776122,0.219294353,1.637013162,-0.451740244,-0.722480407,-0.255629967,-0.586714028,-0.336970556,-0.360194792,-0.571008809,0.831133037,-0.118573866,0.510364439,-0.42536502,1.335254536,-0.505406937,-0.862367554,-0.982146474,-0.076164338,-0.559914193,-0.463419025
1.456965768,-0.2721623,-0.620192617,-1.401189879,1.009486233,-0.645843804,0.009079847,1.230635284,-0.139140331,0.886310335,0.434708848,-0.216589698,0.729608516,1.262692833,-0.350665075,-0.143734897,0.062692547,-0.771652264,-0.08188318,0.253289652,1.385574177,0.703588229,-1.098942543,1.003730678,-0.489455444,1.083429859,-1.564920018,0.536010693,-0.500228952,0.025599697,-0.59755279,0.745644417,0.596767449,-0.529974585,-1.074050281,0.577678351,-2.126817043,-1.998555959,0.623891167,0.581596819,1.508297994,-0.234177442,-0.990558645,-0.599061975,-1.058398511,0.090506655,0.596708781,-0.38295099,1.614441817,-1.397974836,-1.176769246,0.781654466,0.022294839,-0.931431447,0.378903816,-0.513463143,0.745881345,1.910075508,-2.138156228,0.653646404,0.064151146,2.027271047,-0.351622771,0.446888468,-2.249911443,0.643131795,-0.756756582,0.862188556,0.898016998,-1.853306172,0.218784059,0.596265992
0.0608293,-0.090609104,-0.124683397,-0.168121222,-0.766567131,0.524763149,0.337318389,-1.40762371,-0.848799685,-0.740911673,-1.116847493,0.722386188,0.010493498,-0.369933545,-0.80346187,-1.444688386,-1.395169499,-0.578672625,0.424706104,-2.219871816,-0.210751779,-0.537086229,-0.228453134,-0.834405527,0.062949663,0.912999912,0.131182175,0.275412429,0.694346982,0.660160108,0.056202003,-0.105461298,2.605737336,-0.432064463,-0.639162505,1.254339545,1.677963631,-1.115577139,-0.545644059,0.273015535,-0.813628311,-1.318425523,0.537707844,-0.684597971,-1.57654046,0.795663857,-0.012096399,0.38502491,-0.26158298,1.566420233,0.384289784,1.068968068,0.042532083,0.276847333,0.149433236,0.428102278,0.478952643,2.094806501,0.056925687,-1.301289055,-1.182120999,2.782592202,2.544718927,0.064673845,0.681751331,0.700367295,1.316416932,0.117339945,-0.610261961,-1.354947728,-0.415815942,-0.90246626
0.499569618,-0.201216924,0.913850594,0.458263976,0.610647065,0.753597108,-0.235732955,-0.349646997,1.401756279,1.011147203,0.03598869,-1.403122136,0.335110821,1.438567679,0.798558619,1.841700989,-0.26787292,-1.600986196,0.24708033,0.309123515,-1.887076313,-1.902924353,-0.411471263,0.760462747,-0.542682173,0.933792271,0.399808724,-0.539563637,-1.924333347,-0.197856248,-0.553570475,-0.613091749,-0.478678537,0.536029971,-0.726875831,-0.193466693,-1.233054159,-2.252942536,0.093989146,1.23206757,1.324598996,-0.902152446,-0.076736316,-1.936885115,0.460325096,0.91356952,0.939901322,0.576111046,0.85767215,-0.611240566,-0.530663019,0.841692848,-1.543443436,-0.623160466,-0.158305113,0.404532061,0.394157833,0.747114509,1.286092645,-1.950542347,-1.516915215,0.397241691,0.450549382,0.499277972,-0.598499488,0.767199723,-1.065269429,1.54329778,1.760518649,0.78990859,0.150672902,-0.685569232
-0.154228328,0.042154936,-1.678048096,-0.468752014,0.204693058,-1.233241801,-1.512058191,-1.508188786,-0.196100749,0.204327551,-1.33141539,-0.11001745,0.774221199,2.025435491,0.186229652,0.882748562,1.113868081,2.819968152,-1.261730136,0.752774605,1.95794169,-0.98827484,-0.84133913,0.282342232,-0.018110306,-0.219430376,-0.714942695,-0.150774258,0.968911671,0.585308971,0.367624219,-0.271318991,-1.282211837,-0.12449791,-0.664544276,-0.158187242,0.390188071,0.246958289,-1.295681436,-0.243139645,0.923281449,0.728425592,0.198556697,-0.093351138,0.342200972,0.132917264,0.844243606,-0.621174062,-1.075286268,0.449497316,-1.195773659,1.226350324,-1.716846281,0.476223921,0.427872868,-0.960259241,0.22159509,-1.157133931,-0.10559272,-0.086683435,0.174008602,0.291527935,0.973022138,-1.223000436,-1.1374498,3.380096271,0.418764168,0.831275643,0.850699402,-0.08906233,-1.267608235,0.459199728
-1.047528933,0.651415923,-0.439550148,-0.931776287,0.130503253,-0.061695954,-0.979635457,-0.977858683,-0.191821961,-0.646295282,-0.896686938,0.72000813,-0.962719268,1.114758513,-0.767068626,-0.997314632,-0.68131128,-0.840222008,-0.864688494,-1.006754132,0.621369284,-0.779673042,-0.846546451,-1.065725543,-0.873160332,-0.898962968,-0.872441476,-0.147925496,0.72184541,1.788502756,0.829039798,1.332618268,0.675913353,0.614850463,0.197776967,1.885009794,1.395845296,-0.945747479,-0.880278432,-0.906287747,-0.722904745,-0.899024589,0.554973979,-0.745009171,-0.736179175,-0.787407417,-0.309339956,-1.062987185,-0.374163142,1.233200861,-0.178798794,2.882880819,0.92553512,1.083738164,0.177407006,-0.939599661,1.200482337,1.567204933,-0.03786973,0.731831428,-0.00792394,2.407704218,2.332139448,-0.590440493,0.896381762,0.387208791,1.308420749,-0.169475706,-0.845399537,-0.439624569,-0.736078989,-0.276662973
0.747655197,0.188364309,-0.752157816,0.191125904,1.262576003,-0.497172204,-0.432631737,0.203762052,-0.727853521,-1.282212447,-2.516773533,1.816573994,0.416946327,0.846351247,0.34353522,1.336810859,1.572000355,-1.761501774,0.082364885,-0.741580204,-1.478555622,0.232593341,-2.006400505,-0.527798153,0.842493264,-0.802390137,-0.654650292,0.587914985,1.49358946,-0.581174165,0.205875128,1.025180349,0.855711593,0.426283219,1.349941285,-0.338310177,1.050744527,0.806401404,-1.393608727,2.434820498,-0.913280633,-1.889128726,0.228859854,-0.198058726,-1.088042588,-1.032625181,0.927609489,-0.379424324,-2.305084786,0.021475082,0.298174102,-0.078131502,0.683506118,1.151773617,-0.828921004,-0.051135409,-0.152090605,-0.183922126,0.504717206,0.801012956,-0.245317145,0.946901202,0.582757529,0.25115393,0.374285382,-0.087049615,0.968002696,0.114355526,-0.128892673,-0.361718727,-1.728947576,-0.027657734
1.143880788,-0.085760311,0.314893252,0.661549924,1.542383326,-0.553424963,0.402723922,0.731958876,0.48547308,-0.854216791,-0.488331287,-1.329430474,1.149340967,1.066099413,0.998511624,1.361187525,1.219827718,1.172235592,-0.030109711,1.485287985,-0.163471219,1.111161415,-1.230783572,1.000136852,-0.01173872,0.085428104,0.225189572,-1.301378956,0.26962421,-0.639160509,-0.135404918,0.134222914,-0.996733872,-0.550127811,-1.305368764,-0.88295204,-2.101008457,-2.16761792,-1.038183186,0.415630808,0.636260459,-0.384320466,0.78065455,1.261475651,0.436446776,0.268605973,1.290588487,1.372881819,0.385629549,-0.686339008,-0.612882352,-1.626926968,-1.268747344,1.356003223,-1.646938401,-1.314378614,0.714449988,-0.554020888,0.298139938,1.038122455,-0.54840999,0.979283602,0.136716,-0.923110568,-1.806457435,-0.760725089,0.53363818,1.094964296,1.000951401,0.136957536,-1.239519791,-1.460537355
0.308783819,0.056183921,0.150544167,-1.755034625,0.200059659,1.051754806,1.054073646,0.360205305,0.652512409,0.577205347,1.027841956,-1.765293247,1.637631533,0.562621045,1.114934619,0.656207246,1.481282811,-0.955460661,0.314036673,-0.677483754,-0.291816479,-0.13912118,1.022580727,1.152976857,-0.084111603,0.718152611,-2.128116083,0.4710199,-0.306091075,-0.977511404,0.787418294,1.163206119,0.26634414,0.747761137,0.357612789,0.194969963,-0.08568619,0.653800593,0.057904151,-1.384766891,0.504536236,0.94945995,0.152883999,0.687667404,-0.137850474,1.41990344,0.151170177,1.034441055,-0.420277513,-0.507477971,0.396130192,-1.724258822,1.057585545,-1.258042968,-2.020707816,-1.285766038,-1.844516859,-2.141972039,-1.336785018,-1.134816422,-2.127862031,0.284366328,0.448334068,0.447464664,-0.852981905,0.669488178,-0.306206812,-0.691167407,0.663132698,-1.180605649,0.759626252,1.095972507
0.271071211,-0.747589219,-0.140097242,-1.250804832,0.495363496,-0.120844633,-0.298107976,0.213845831,0.307383353,-0.600158013,1.094856704,-2.096085867,2.047995208,-0.943011916,0.214077874,0.428618193,-0.022170846,-0.631424421,-1.041600294,1.266559314,-2.523833207,-0.279267456,-0.067348526,0.333454578,-1.187973554,1.001344931,0.107719521,-1.304348792,-0.686742416,-0.872664729,-0.040885717,-0.218710303,-1.810817215,-0.52291329,-1.722231677,-0.722195721,-1.054690723,-0.609661181,1.104982217,-1.031078271,1.45209472,0.765924249,-0.336971376,2.35780757,0.125239983,2.155413481,0.600550001,0.741599326,0.062971545,-2.275651265,-0.928664511,0.202218722,-0.161595896,0.665075048,0.295532212,0.083639779,-0.108471911,-0.033357047,0.936815896,-0.623773422,1.158327423,0.081126344,-0.258663871,-0.185648215,0.499133133,-0.041570205,1.27959085,0.97866511,1.127287659,0.403827538,1.511168555,1.130344183
-0.388566617,1.004127517,-0.469726724,-2.178744171,0.548270402,0.023013147,-1.410331933,-0.735407338,-0.433154448,-0.515926514,-1.256916965,1.112573566,1.08985942,1.679882259,0.408827948,0.737017356,1.12178235,1.650016232,-0.891315526,-0.354963537,-1.830553167,-1.902871481,-1.178602869,-1.315153408,0.74272539,0.339348506,-0.264248855,1.142203862,0.366837398,-0.556345053,1.072766419,1.527066998,0.505589668,-0.172663222,1.045748606,0.386448328,0.202682032,-0.871937326,-1.451064853,-0.932289774,-1.709958682,0.030043907,-1.121729053,-1.859863445,-1.313674666,0.725663671,0.820583741,1.018961895,0.140629846,1.174937141,-0.338034832,0.684189116,-0.481617958,-0.57375382,-0.346247988,0.329463603,-0.249119256,1.234951225,0.521384292,-1.201147976,-1.29403417,1.892165394,0.453501913,1.395188479,-0.186098242,-0.030833912,0.97649211,0.934380549,0.225153217,0.728002875,0.259010692,-0.434593288
0.229057158,0.091154829,-0.872586918,1.249289319,1.053967192,-0.324452004,1.023118476,0.091621627,-0.159233072,-0.165511526,0.035147365,0.652743711,0.585389306,-0.383571418,0.871863327,0.677790817,-0.547029478,0.362790609,0.457798521,0.387362046,1.542810244,1.210814511,0.444243911,1.454565119,-0.120125068,0.537057307,0.936530002,-0.260062426,-1.366317848,-0.2363727,-0.544416727,0.281271836,-0.725520891,-1.244496759,-0.775019688,-1.213875954,-0.679183753,-0.201521724,-0.252910896,-0.158791638,1.674028605,0.370747451,0.358272524,0.396637304,0.776783247,0.882814639,0.076478639,0.071754758,0.64006929,-0.372973001,-0.79906701,-0.00637826,-0.332803703,0.087578359,0.64768622,1.140828794,-1.063299858,-4.304484032,0.698370504,-1.013550026,0.031884292,-0.168945011,-0.854544309,-2.320288704,-3.210017584,-0.938121049,0.172359571,0.775434527,0.739126352,1.080771491,0.19337652,0.624082717
-0.681782967,1.366666635,0.094217259,0.312662197,0.234179033,1.290309631,0.009847341,-1.011528682,-0.052997705,2.636913086,-0.788357013,0.222862122,-1.087802376,-0.064233179,0.610458708,-0.505089281,-0.690013604,0.146557876,0.180050651,0.031663959,1.990808698,3.825301106,0.979182302,0.003581887,-0.004446784,0.05827882,0.421885061,-0.306429793,-0.753411734,0.200443629,0.097422466,-0.500504373,-0.649784464,0.063944848,-0.181826476,-0.817055874,0.217044371,1.750543487,-1.303827372,-1.230587437,1.468830322,0.69695027,-0.182486772,-1.290008549,-0.207035539,-1.528541067,-0.720565259,-0.658216362,0.110678254,-0.501692862,0.22442234,-0.502500864,-0.736369332,-1.46314631,0.678936615,-1.367022256,-0.085403568,-1.227543602,-1.30710548,-1.332985265,-0.143239703,-0.606719717,-0.827073563,-0.534315741,1.117069952,1.821339105,-0.37613342,0.194025662,0.203614825,1.309121215,0.505191774,1.152778832
-1.026873566,0.585315122,-1.036040138,-0.976776867,-0.987218993,-0.811188697,-0.952131547,-0.950175547,-0.502970449,0.325261657,-0.860815856,-0.442217073,0.803259657,-0.970301795,-0.147932673,-0.971594055,-1.120574929,-0.798655203,0.281494657,1.715535823,-0.667831432,0.771185341,-0.805617604,-1.046905703,2.919458624,-0.863321474,0.054764424,-0.402442378,0.071788647,-0.888755875,0.149377741,0.249846044,2.294305307,-0.929552681,-0.832197576,-0.531352868,1.71927439,-0.340072634,-0.544196374,-0.871385117,-0.764982364,1.146938383,0.385359903,0.661880896,1.496893361,1.514472503,1.983047881,0.676811995,-0.919630485,-0.155610961,-0.422927299,-0.614308016,-0.660097554,0.083997617,-0.198873629,1.07624876,-0.679763627,1.097516536,1.514671896,-0.067376024,-0.83398643,1.327863252,0.01590778,-1.092703869,-0.76276544,-0.19084916,1.419905558,0.232433501,2.231632629,0.072986482,0.669680252,-0.906142655
-0.257770194,0.901700112,-1.288257521,-1.201513839,-1.216797984,-0.37609989,1.004925109,0.353965815,-1.289532483,-0.949033971,-0.142344532,-0.703659376,1.1363228,-1.192036273,1.020492665,-0.19037297,0.270862858,1.596617167,0.696301834,-0.091481349,-0.749310241,-0.544387523,-0.625604268,-0.149520642,1.007783793,1.210534928,-0.992713799,1.080065639,0.905550869,-1.072677467,0.074245039,0.497123239,0.846830867,1.16424834,0.804063273,0.067722229,1.482057076,1.965274324,1.62016104,-1.047251879,-0.891510112,1.160866127,-0.964563811,0.489007445,-0.773147983,0.509372794,0.396453529,-1.299749009,1.197738829,0.066971257,0.587163474,-0.670967988,-1.244215516,-1.150959776,-0.725729204,1.877608767,0.43825318,2.19445344,-0.824995855,-0.841618866,0.71757388,-1.127880186,-1.283780315,-1.371196253,-0.888265199,0.790174588,-0.91976877,-1.20105474,0.099383776,-0.742938769,-0.662462752,1.4333012
1.135368299,-0.087761542,0.958509747,-0.364920637,-0.442355384,0.318555717,0.395368286,0.091195896,0.977100056,-0.050739534,-0.041347404,-2.884343156,0.052451988,0.322172035,-1.279413233,-0.848215339,-0.404022075,-1.143266292,0.008836328,1.32779731,-1.047234313,0.127978258,0.713337943,-0.100427711,-0.224658186,0.173944199,0.646494253,0.197873,0.174455093,0.409237189,0.948972806,0.153842805,0.073142893,0.499587297,1.825177972,-0.41113395,-0.194905383,1.039562511,-0.45842435,1.712763444,0.224762404,1.467010326,0.316222384,0.587969378,-0.597032085,0.376644172,1.03362249,1.46510383,1.677099748,-1.798240471,0.352814315,0.792125903,-0.924497969,-1.537586834,-1.333445715,-0.071277075,-2.635270861,-0.666170406,-2.729006456,-1.863216656,-0.022786709,-0.754545927,-0.268554997,-0.492358593,-0.782611138,0.568503142,1.305340297,0.762395312,0.065927819,-0.314672695,0.513668402,0.981507831
-0.033725551,-0.119543095,2.009145148,0.374249185,2.391387568,-0.373434531,0.585060267,0.067773613,0.268108786,-0.014306958,-0.142921907,-0.818151675,-1.37946809,1.273012699,0.803286847,0.842644139,1.808244834,-1.124485749,0.461672307,1.598455584,-0.47654331,-0.998450952,-0.649412979,1.62633451,-1.193048025,-0.057703625,-1.191551701,-0.106445664,-0.409460032,-1.294848634,0.394158821,1.652176285,-0.62999696,0.233351144,-0.517589225,-1.466595219,-1.21744021,-0.117870569,-1.191170585,1.217606417,0.120864462,-1.246885381,-0.088081639,-0.926296888,0.268890708,-0.591779904,-1.29208336,-0.163692989,1.475942732,-0.333367769,-0.392988232,-0.261304828,-0.89322138,0.182935266,-1.081012215,-1.331343817,-0.43106601,-0.031619182,-0.974893938,-0.996367516,-1.191290242,1.938259075,0.088675182,0.991042023,-0.637308222,0.571277786,1.553051155,1.788670754,1.592416028,-0.394719157,0.586355446,0.018439145
-0.135407467,-0.82668593,-1.618998512,-0.103106611,-0.909300713,1.328625208,0.80988358,0.234663498,-0.944046336,0.775122685,-0.645610762,0.857397807,-0.369601939,-0.735609886,-1.295701742,0.133812172,-1.380261485,0.311142832,0.524449137,-4.114538012,0.466689353,0.015813829,1.422159561,-0.305477243,-0.57868578,0.113642126,1.116051599,-0.870245876,-0.209962951,-1.637116422,0.793707471,-0.473202061,-1.245744555,0.765884095,1.454937151,-0.598853418,-2.207467802,0.5193348,0.989527551,1.334456382,-0.282836699,-0.005138839,-0.895396927,-0.791055841,0.29208211,-0.683409223,0.333064419,-0.562294853,0.953386725,-0.226870405,0.587799075,0.293730782,-0.234650435,0.233726672,0.950658905,0.311724435,1.233234869,1.119012827,0.097461582,1.454723139,1.178051821,0.454823308,-0.043639394,1.590564842,0.747181417,0.36224139,-0.122142674,-1.412708617,-1.159156505,1.110107634,0.229318055,0.124731073
0.578477755,-0.956111862,-1.065339305,-0.99016526,-0.937439467,-0.780120621,-0.958903261,-0.956422121,-1.066444216,-0.771360473,-0.843071488,-0.558713277,-0.935280993,-0.981951787,-0.96170466,1.135620525,-0.514602345,-0.24636761,-0.79838791,0.824613706,1.509713207,-0.305852873,-0.225954525,-1.079122014,-0.754836872,0.568562648,1.627376423,1.113793418,1.739672596,-0.878512734,-0.824207381,-1.04146298,-1.079223079,0.619811939,0.650924269,-0.993731562,0.531602598,-0.376665678,1.618609835,-0.856478342,-0.589988532,-0.846335852,-0.784818985,0.793883025,-0.618933682,-0.69047032,0.907170485,-1.075298089,1.380456484,0.643873617,0.708494876,0.966238791,-0.090184978,1.145485152,-0.526334716,0.767000145,1.187388442,1.434088541,-0.663866225,-0.044924487,-0.809039001,0.779123239,0.038341131,1.354676501,1.207223039,3.734585241,-0.020481962,-0.56213105,-0.445326805,0.661533274,-0.451667574,0.729896054
-0.305123686,-1.524277331,-0.652350392,-0.325440807,-0.490982537,-1.478495526,-0.133683476,-1.712479272,0.034445427,-1.466869237,-1.11147575,-1.184648229,-0.248782799,0.601003646,-0.165099779,-0.322696768,1.217038316,0.755361378,0.111566555,-0.7193785,-0.311132701,-1.345179264,-0.638276894,-0.473286501,-0.016565285,-0.351915436,-0.523128471,-0.71790683,0.532234919,0.906502791,0.750219386,-0.979275753,-0.846933152,0.275757021,1.061749248,0.917960523,-0.954926899,-1.652967163,-0.409177966,1.236979486,-0.008011254,0.029947864,0.667834314,0.64023591,1.133870206,-1.359513481,0.789743919,-0.068816299,-0.67641566,0.019393521,0.98660931,1.051470273,-1.437985971,2.264991153,0.539455499,-0.335623293,1.774084726,1.116308211,0.821001003,1.985536678,0.683672989,1.650235209,1.657494564,0.826494207,0.093939488,1.465241559,-1.462869131,1.129253525,0.317364898,-1.22982597,-0.975177384,-1.428302879
-0.094189133,-0.608282566,-0.363037693,1.357914135,-0.202922479,0.713237305,0.377341101,0.299892883,0.159140807,-0.813252071,-0.485559275,0.57818815,-1.246098868,-0.189849077,-2.532907075,-0.386666876,0.631695421,0.585917286,0.228620974,-0.651481685,0.17893663,0.219193799,1.643987541,-0.675744625,0.961411266,-0.138737656,0.737043194,0.530836539,0.233913637,-0.491247219,1.597287261,-0.834530622,0.536629313,1.427177567,0.596232403,-0.049900814,1.050114051,-1.840657968,0.020400184,1.765336102,-0.150070444,-2.014809189,-2.206059654,0.374766165,0.130299094,0.579442799,0.545391632,0.358333163,1.028489041,1.276919748,0.810610877,1.419835765,-0.655556328,-0.515274289,0.22342546,-0.626016082,-1.073381244,1.367513995,-1.982564463,-0.776022507,-1.124255409,0.896295129,1.206198737,0.724446638,-0.511641399,0.524201998,-0.30701949,-1.417731722,-1.208030393,1.026028958,-2.238096768,-0.511051664
0.931879763,0.986881057,-0.862685845,-0.44608559,0.511834472,0.383665133,-0.188725343,0.204977236,0.963881907,0.616435603,0.660939169,-0.077043057,0.628495665,0.155685179,0.445889506,-0.04136931,0.547583923,0.361463822,-1.853557005,1.422846012,0.055442199,-1.062551402,-0.767327061,0.035073595,1.085599939,0.601735921,-1.86384121,-0.657444009,0.500258473,0.949458069,1.005966953,0.809658919,-2.120325387,-0.851627816,-0.736190575,0.655881304,-0.406430076,-1.961080431,-0.005928644,-1.156407175,0.291379655,0.252605037,0.218171772,1.155149,0.208291874,0.613803906,0.333278248,0.72392465,-1.966870476,0.14830073,-1.876360764,1.497071467,-2.130769085,1.317684148,-0.665542997,0.655329322,-0.491484776,-1.8729285,-0.340345961,1.02446189,-0.034021915,1.230095123,0.696273882,-2.175413393,-1.777857624,-0.029060301,0.947461722,0.723412661,0.49479448,-0.466761988,0.619207091,1.21380724
